What's the address and number?,REQUEST
That sounds good.,SELECT
Yes. Make it for evening 5:45.,AFFIRM_INTENT
Yes. Make it for evening 5:45.,INFORM
"No, it's for 1 person. Let's do it on the 8th.",INFORM
"No, it's for 1 person. Let's do it on the 8th.",INFORM
"No, it's for 1 person. Let's do it on the 8th.",NEGATE
No. Make it for 3 people at 11:15.,INFORM
No. Make it for 3 people at 11:15.,INFORM
No. Make it for 3 people at 11:15.,NEGATE
"Yes, that's right. Do they have live music?",REQUEST
"Yes, that's right. Do they have live music?",AFFIRM
Thanks. That's it for now.,THANK_YOU
Thanks. That's it for now.,GOODBYE
Where can I go to eat that also serves alcohol?,INFORM
Where can I go to eat that also serves alcohol?,INFORM_INTENT
I want to go somewhere where I can get a reasonably priced burger.,INFORM
I want to go somewhere where I can get a reasonably priced burger.,INFORM
I'd like to eat somewhere in Berkeley.,INFORM
"Okay, please make a reservation.",INFORM_INTENT
"Okay, please make a reservation.",SELECT
Half past 1 in the afternoon will be fine.,INFORM
That sounds great. Is there live music and where are they located.,REQUEST
That sounds great. Is there live music and where are they located.,REQUEST
That sounds great. Is there live music and where are they located.,AFFIRM
Make a seven pm reservation at a restaurant.,INFORM
Make a seven pm reservation at a restaurant.,INFORM_INTENT
"Yes, thanks.",AFFIRM
"Ok, thank you.",THANK_YOU
"Ok, thank you.",GOODBYE
Could you suggest a place to eat?,INFORM_INTENT
I think I'm craving Mexican food.,INFORM
I want to eat in San Mateo.,INFORM
That sounds great.,SELECT
"Yes, I want to make one.",AFFIRM_INTENT
11:30 am is fine.,INFORM
Correct. What is the phone number of the place and does it have live music?,REQUEST
Correct. What is the phone number of the place and does it have live music?,REQUEST
Correct. What is the phone number of the place and does it have live music?,AFFIRM
Thank you. That's all.,THANK_YOU
Thank you. That's all.,GOODBYE
I am looking for a place with good breakfast.,INFORM
I am looking for a place with good breakfast.,INFORM_INTENT
SFO,INFORM
Is there anything else?,REQUEST_ALTS
Sounds great.,SELECT
"Yes. At evening 5:30, please.",AFFIRM_INTENT
"Yes. At evening 5:30, please.",INFORM
Sounds good.,AFFIRM
Where are they located? Do they serve alcohol?,REQUEST
Where are they located? Do they serve alcohol?,REQUEST
"Thanks, that's all for now.",THANK_YOU
"Thanks, that's all for now.",GOODBYE
Can you recommend me somewhere to eat?,INFORM_INTENT
It should be in SFO.,INFORM
I'd like to get some Middle eastern food in Oakland.,INFORM
I'd like to get some Middle eastern food in Oakland.,INFORM
How about something else? I'm looking for a meal on a budget.,INFORM
How about something else? I'm looking for a meal on a budget.,REQUEST_ALTS
What is the address?,REQUEST
"Okay, that sounds good.",SELECT
"Yeah, make a reservation please.",AFFIRM_INTENT
I'd like it to be at 13:30.,INFORM
"No, it is just for 1 person.",INFORM
"No, it is just for 1 person.",NEGATE
"Yes, that sounds good.",AFFIRM
"Okay great, thanks.",THANK_YOU
"No, that's all thanks.",NEGATE
"No, that's all thanks.",THANK_YOU
"I would like to eat out side this time, can you search for a nice place?",INFORM_INTENT
"Ya, I like to eat at some nice place in Calistoga.",INFORM
"I like Taiwanese food so much, can you find something?",INFORM
Is there any liquor supply? and let me know the address.,REQUEST
Is there any liquor supply? and let me know the address.,REQUEST
"That's fine, please make reservation for 4 including me.",INFORM
"That's fine, please make reservation for 4 including me.",INFORM_INTENT
"That's fine, please make reservation for 4 including me.",SELECT
1:30 in the afternoon will be fine.,INFORM
"Yes, that will be fine.",AFFIRM
"Thanks for your help, that's enough to me.",THANK_YOU
"Thanks for your help, that's enough to me.",GOODBYE
I have a date later and I am looking for a good place to eat.,INFORM_INTENT
I will be in Berkeley and am in the mood for some Breakfast type of food.,INFORM
I will be in Berkeley and am in the mood for some Breakfast type of food.,INFORM
Can you give me their address?,REQUEST
That works out great.,SELECT
Yes please. Go ahead and place the reservation.,AFFIRM_INTENT
It is for 1 person at 12:15 in the afternoon.,INFORM
It is for 1 person at 12:15 in the afternoon.,INFORM
"Actually I changed my mind, make it at evening 6:45.",INFORM
"Actually I changed my mind, make it at evening 6:45.",NEGATE
Yes that is what I want. Can I have a contact number?,REQUEST
Yes that is what I want. Can I have a contact number?,AFFIRM
Yes please.,AFFIRM
I'm a little concerned about price. Would you say that the price range is not very costly.?,REQUEST
Thank you so much for your time.,THANK_YOU
"No, that is all. Thank you again.",NEGATE
"No, that is all. Thank you again.",THANK_YOU
Can you recommend a restaurant where I can go for a meal.,INFORM_INTENT
I would like a reasonably priced restaurant that serves Sushi in San Rafael.,INFORM
I would like a reasonably priced restaurant that serves Sushi in San Rafael.,INFORM
I would like a reasonably priced restaurant that serves Sushi in San Rafael.,INFORM
Can you tell me their exact location.,REQUEST
Can you tell me the phone number for the restaurant? And I would like to know if they have live music as well.,REQUEST
Can you tell me the phone number for the restaurant? And I would like to know if they have live music as well.,REQUEST
"I would like the name of another restaurant, one that serves Sichuan food, please.",INFORM
"I would like the name of another restaurant, one that serves Sichuan food, please.",REQUEST_ALTS
"Sure, that sounds good. I would like to go ahead and make a reservation for that restaurant.",INFORM_INTENT
"Sure, that sounds good. I would like to go ahead and make a reservation for that restaurant.",SELECT
I would like to reserve for 7 in the evening for Monday next week.,INFORM
I would like to reserve for 7 in the evening for Monday next week.,INFORM
"Sure, that's perfect.",AFFIRM
Great. Thanks,THANK_YOU
"No, all set. Thanks.",NEGATE
"No, all set. Thanks.",THANK_YOU
Please book me a restaurant in Cotati.,INFORM
Please book me a restaurant in Cotati.,INFORM_INTENT
"I would like to eat tacos, if available.",INFORM
Can you find me another restaurant in Cotati with live music?,INFORM
Can you find me another restaurant in Cotati with live music?,REQUEST_ALTS
Please tell me the address of the restaurant and their general prices.,REQUEST
Please tell me the address of the restaurant and their general prices.,REQUEST
That seems like a good fit.,SELECT
I would like to reserve a table for two people tonight.,AFFIRM_INTENT
I would like to reserve a table for two people tonight.,INFORM
I would like to reserve a table at half past 6 in the evening.,INFORM
"Yes, I confirm those details.",AFFIRM
"Can you tell me if they serve alcohol, and their phone number?",REQUEST
"Can you tell me if they serve alcohol, and their phone number?",REQUEST
Thank you for your assistance.,THANK_YOU
Thank you for your assistance.,GOODBYE
I am looking for a place to eat. I don't have a price preference.,INFORM
I am looking for a place to eat. I don't have a price preference.,INFORM_INTENT
Show me places to eat in San Francisco. I am looking for something afforadable priced.,INFORM
Show me places to eat in San Francisco. I am looking for something afforadable priced.,INFORM
Some Pizza and Pasta would be perfect.,INFORM
"Yes, that works for me.",SELECT
"Yes, I would like to make a reservation. Make a reservation for Sunday this week for 4 people.",AFFIRM_INTENT
"Yes, I would like to make a reservation. Make a reservation for Sunday this week for 4 people.",INFORM
"Yes, I would like to make a reservation. Make a reservation for Sunday this week for 4 people.",INFORM
Mate it at 17:30.,INFORM
"No, I want it on Thursday next week.",INFORM
"No, I want it on Thursday next week.",NEGATE
No make it at 19:30 and make the reservation for five poeple.,INFORM
No make it at 19:30 and make the reservation for five poeple.,INFORM
No make it at 19:30 and make the reservation for five poeple.,NEGATE
Yes that works for me. Do they have live music.,REQUEST
Yes that works for me. Do they have live music.,AFFIRM
Do they serve liquor? What is the address of the restaurant.,REQUEST
Do they serve liquor? What is the address of the restaurant.,REQUEST
Thank you very much!,THANK_YOU
No. Thank you very much.,NEGATE
No. Thank you very much.,THANK_YOU
Can you find me a place to eat please?,INFORM_INTENT
"Somewhere in SF, and I am really craving Thai food at the moment!",INFORM
"Somewhere in SF, and I am really craving Thai food at the moment!",INFORM
How can I reach them? And what's their address?,REQUEST
How can I reach them? And what's their address?,REQUEST
"Great, that restaurant sounds good",SELECT
Yes book me a table,AFFIRM_INTENT
Let's do dinner at 6 in the evening,INFORM
Actually let's just do it for one person,INFORM
Actually let's just do it for one person,NEGATE
Yes that's right,AFFIRM
Thanks so much,THANK_YOU
"No that's it for now, thanks",NEGATE
"No that's it for now, thanks",THANK_YOU
Give me a place to eat at.,INFORM_INTENT
"San Bruno, I am looking for low priced, Taiwanese food.",INFORM
"San Bruno, I am looking for low priced, Taiwanese food.",INFORM
"San Bruno, I am looking for low priced, Taiwanese food.",INFORM
Whats the address?,REQUEST
Do they serve liquor?,REQUEST
Could you suggest another similar restaurant that serves alcohol?,REQUEST_ALTS
Could you suggest another restaurant without the price limitation?,INFORM
Could you suggest another restaurant without the price limitation?,REQUEST_ALTS
That works. I'd like to make a reservation at half past 12 in the afternoon for 6 people.,INFORM
That works. I'd like to make a reservation at half past 12 in the afternoon for 6 people.,INFORM
That works. I'd like to make a reservation at half past 12 in the afternoon for 6 people.,INFORM_INTENT
That works. I'd like to make a reservation at half past 12 in the afternoon for 6 people.,SELECT
Correct. What is their address?,REQUEST
Correct. What is their address?,AFFIRM
Make the reservation at eleven am.,INFORM
Make the reservation at eleven am.,INFORM_INTENT
Make the reservation for four people.,INFORM
Make the reservation for four people.,NEGATE
Yes! Do they have live music and serve liquor?,REQUEST
Yes! Do they have live music and serve liquor?,REQUEST
Yes! Do they have live music and serve liquor?,AFFIRM
Thank you very much.,THANK_YOU
"No, thank you.",NEGATE
"No, thank you.",THANK_YOU
I am looking for a Greek place to eat please.,INFORM
I am looking for a Greek place to eat please.,INFORM_INTENT
Please locate one in San Carlos.,INFORM
Can you suggest any other restaurants? One that serves Spicy Noodles would be perfect.,INFORM
Can you suggest any other restaurants? One that serves Spicy Noodles would be perfect.,REQUEST_ALTS
Could you suggest any other ones? I'd like one that serves alcohol.,INFORM
Could you suggest any other ones? I'd like one that serves alcohol.,REQUEST_ALTS
"Yes, that sounds good. Please make a reservation.",INFORM_INTENT
"Yes, that sounds good. Please make a reservation.",SELECT
Please make if for 12:45.,INFORM
"Yes, that is correct. Can you please provide me their phone number and address?",REQUEST
"Yes, that is correct. Can you please provide me their phone number and address?",REQUEST
"Yes, that is correct. Can you please provide me their phone number and address?",AFFIRM
"Thank you very much, that is all I need.",THANK_YOU
"Thank you very much, that is all I need.",GOODBYE
Please help me find a restaurant.,INFORM_INTENT
I am looking for a restaurant in Petaluma.,INFORM
Somewhere similar to Asian Fusion would be nice.,INFORM
"Yes, please make a reservation for 5:15 in the evening, next Friday.",INFORM
"Yes, please make a reservation for 5:15 in the evening, next Friday.",INFORM
"Yes, please make a reservation for 5:15 in the evening, next Friday.",INFORM_INTENT
"Yes, please make a reservation for 5:15 in the evening, next Friday.",SELECT
"No, it's only for 1 person. Please make the time quarter past 1 in the afternoon.",INFORM
"No, it's only for 1 person. Please make the time quarter past 1 in the afternoon.",INFORM
"No, it's only for 1 person. Please make the time quarter past 1 in the afternoon.",NEGATE
"Actually, no. Make it the 13th of this month for 3 people.",INFORM
"Actually, no. Make it the 13th of this month for 3 people.",INFORM
"Actually, no. Make it the 13th of this month for 3 people.",NEGATE
"Yes, that's correct. Does this restaurant serve liquor?",REQUEST
"Yes, that's correct. Does this restaurant serve liquor?",AFFIRM
"No, that will not work.",NEGATE
"No, that will not be necessary.",NEGATE
"No, that will not be necessary.",THANK_YOU
I want to go out to eat.,INFORM_INTENT
I am in Campbell. I am looking for pizza and pasta with a moderate price.,INFORM
I am in Campbell. I am looking for pizza and pasta with a moderate price.,INFORM
I am in Campbell. I am looking for pizza and pasta with a moderate price.,INFORM
That sounds good.,SELECT
Yes please!,AFFIRM_INTENT
I want the reservation for 11:30.,INFORM
Yes that is perfect. What is the address and phone number?,REQUEST
Yes that is perfect. What is the address and phone number?,REQUEST
Yes that is perfect. What is the address and phone number?,AFFIRM
Thanks for your help.,THANK_YOU
"No, that will be all.",NEGATE
"No, that will be all.",THANK_YOU
I would like to find a restaurant please.,INFORM_INTENT
I would like a restaurant that serves alcohol in San Francisco. I'd like to eat in a Burgers restaurant please.,INFORM
I would like a restaurant that serves alcohol in San Francisco. I'd like to eat in a Burgers restaurant please.,INFORM
I would like a restaurant that serves alcohol in San Francisco. I'd like to eat in a Burgers restaurant please.,INFORM
Can you please make another suggestion?,REQUEST_ALTS
I'd like another suggestion please.,REQUEST_ALTS
"Yes, I'm interested in that one.",SELECT
"Yes, please. I would like a 13:30 reservation.",AFFIRM_INTENT
"Yes, please. I would like a 13:30 reservation.",INFORM
Yes that sounds wonderful.,AFFIRM
I appreciate it very much. That's all I need right now.,THANK_YOU
I appreciate it very much. That's all I need right now.,GOODBYE
"I want to get something to eat, something that's pricey, help me look for a place.",INFORM
"I want to get something to eat, something that's pricey, help me look for a place.",INFORM_INTENT
Search in Pleasanton.,INFORM
"I'm looking for Barbecue, that would hit the spot.",INFORM
What's their phone number? And is there live music there?,REQUEST
What's their phone number? And is there live music there?,REQUEST
"Okay, that's fine. Make me a reservation for the restaurant.",INFORM_INTENT
"Okay, that's fine. Make me a reservation for the restaurant.",SELECT
I want it to be at 13:45.,INFORM
"Yeah, that's correct. Also, what's their address, and do they serve liquor there?",REQUEST
"Yeah, that's correct. Also, what's their address, and do they serve liquor there?",REQUEST
"Yeah, that's correct. Also, what's their address, and do they serve liquor there?",AFFIRM
"Yeah, that's fine.",AFFIRM
"Thanks a lot, that's all the help I need.",THANK_YOU
"Thanks a lot, that's all the help I need.",GOODBYE
"I'm hungry, do you have any recommendations on where to eat?",INFORM_INTENT
I'm craving some Sushi in San Francisco if possible.,INFORM
I'm craving some Sushi in San Francisco if possible.,INFORM
Do you know the price range of the restaurant?,REQUEST
That sounds great. I want to make a reservation.,INFORM_INTENT
That sounds great. I want to make a reservation.,SELECT
Make a reservation for one person at afternoon 12.,INFORM
Make a reservation for one person at afternoon 12.,INFORM
"No, I'm sorry. It's for three people.",INFORM
"No, I'm sorry. It's for three people.",NEGATE
In second though I want it to be at 12:30 in the afternoon.,INFORM
In second though I want it to be at 12:30 in the afternoon.,NEGATE
That is correct. What is the address of the restaurant?,REQUEST
That is correct. What is the address of the restaurant?,AFFIRM
Do you know the phone number?,REQUEST
Thanks a lot.,THANK_YOU
"No, that would be all.",NEGATE
"No, that would be all.",THANK_YOU
Is there a place to eat?,INFORM_INTENT
Antioch would be great.,INFORM
I would love to eat some lobster.,INFORM
That's great and it'll work for me.,SELECT
I would love to make an appointment for one myself at 4:30 pm.,AFFIRM_INTENT
I would love to make an appointment for one myself at 4:30 pm.,INFORM
I would love to make an appointment for one myself at 4:30 pm.,INFORM
"That will be great. Also, I just wanted to now pricey is it.",REQUEST
"That will be great. Also, I just wanted to now pricey is it.",AFFIRM
"Instead of the previous time, can you make it at 18:00?",INFORM
"Instead of the previous time, can you make it at 18:00?",INFORM_INTENT
That works and fits my schedule.,AFFIRM
Thanks. That will do it for me.,THANK_YOU
Thanks. That will do it for me.,GOODBYE
What's a good place to grab a bite?,INFORM_INTENT
I'm in the mood for a burger.,INFORM
Find a place in Vallejo with live music.,INFORM
Find a place in Vallejo with live music.,INFORM
Yes. Please book a table.,INFORM_INTENT
Yes. Please book a table.,SELECT
1 in the afternoon.,INFORM
"Yes, that is correct.",AFFIRM
Thanks. I'm done for now.,THANK_YOU
Thanks. I'm done for now.,GOODBYE
I'm searching for a place to dine at.,INFORM_INTENT
"I'd like for a moderate costing meal in Mountain View, preferably French.",INFORM
"I'd like for a moderate costing meal in Mountain View, preferably French.",INFORM
"I'd like for a moderate costing meal in Mountain View, preferably French.",INFORM
Can you give me their phone number?,REQUEST
What is the restaurant's location?,REQUEST
"Is there any other restaurant you recommend, preferably in SF?",INFORM
"Is there any other restaurant you recommend, preferably in SF?",REQUEST_ALTS
"Yeah, that's the one for me. I'd like to book a spot at that restaurant.",INFORM_INTENT
"Yeah, that's the one for me. I'd like to book a spot at that restaurant.",SELECT
Put it for morning 10:30.,INFORM
"Yeah, that's what I want. Can you give me their phone number?",REQUEST
"Yeah, that's what I want. Can you give me their phone number?",AFFIRM
I'd like to try making a reservation once more. Put it for eleven in the morning.,INFORM
I'd like to try making a reservation once more. Put it for eleven in the morning.,INFORM_INTENT
"Yeah, that's perfect for me. Do they possess live music?",REQUEST
"Yeah, that's perfect for me. Do they possess live music?",AFFIRM
Thank you for your assistance.,THANK_YOU
No. Thank you for your assistance.,NEGATE
No. Thank you for your assistance.,THANK_YOU
I'm looking for a place to eat.,INFORM_INTENT
I am in San Francisco.,INFORM
Something Russian would be great.,INFORM
Do they have live music?,REQUEST
Do they serve alcohol? What's the address?,REQUEST
Do they serve alcohol? What's the address?,REQUEST
That sounds good. I'd like that one.,SELECT
"Yes, please. I want to make a reservation for next Thursday.",AFFIRM_INTENT
"Yes, please. I want to make a reservation for next Thursday.",INFORM
Please reserve me at 6:15 in the evening.,INFORM
"Yes, that's perfect.",AFFIRM
"What is their contact number? Also, how expensive is their menu?",REQUEST
"What is their contact number? Also, how expensive is their menu?",REQUEST
Thanks very much.,THANK_YOU
"No, that's it. Thanks.",NEGATE
"No, that's it. Thanks.",THANK_YOU
what can I have for breakfast,INFORM_INTENT
Anyone that is burger like in nature,INFORM
San francisco is okay,INFORM
"Yes that is okay with me, I need a reservation at 1760",INFORM_INTENT
"Yes that is okay with me, I need a reservation at 1760",SELECT
evening 4:45 is perfect,INFORM
That is okay with me,AFFIRM
"Thanks, thats all I want",THANK_YOU
"Thanks, thats all I want",GOODBYE
I would like to find a place to eat in Santa Rosa.,INFORM
I would like to find a place to eat in Santa Rosa.,INFORM_INTENT
Please find me a ramen restaurant.,INFORM
Do they play live music? And what's their phone number?,REQUEST
Do they play live music? And what's their phone number?,REQUEST
Could you suggest a not very costly option?,INFORM
Could you suggest a not very costly option?,REQUEST_ALTS
That would work great.,SELECT
"Yes, please make a reservation for me.",AFFIRM_INTENT
Please make it at 10:45 in the morning on the 4th of this month.,INFORM
Please make it at 10:45 in the morning on the 4th of this month.,INFORM
"Yes, that would be great. What's their address? And do they have live music?",REQUEST
"Yes, that would be great. What's their address? And do they have live music?",REQUEST
"Yes, that would be great. What's their address? And do they have live music?",AFFIRM
"Yes, that would be great.",AFFIRM
Thanks so much! That's all for now.,THANK_YOU
Thanks so much! That's all for now.,GOODBYE
I am looking for a restaurant.,INFORM_INTENT
I am looking for asian food in SFO.,INFORM
I am looking for asian food in SFO.,INFORM
What other restaurants are there? I want to buy a drink.,INFORM
What other restaurants are there? I want to buy a drink.,REQUEST_ALTS
Do they have live music? Where are they located?,REQUEST
Do they have live music? Where are they located?,REQUEST
What other restaurants are there?,REQUEST_ALTS
I want to make a reservation there.,INFORM_INTENT
I want to make a reservation there.,SELECT
I want the reservation at half past 7 in the evening.,INFORM
"No, I actually want to go on March 14th.",INFORM
"No, I actually want to go on March 14th.",NEGATE
"Actually, we are going as a group of three.",INFORM
"Actually, we are going as a group of three.",NEGATE
That is correct.,AFFIRM
Thank you!,THANK_YOU
"No, that will be all.",NEGATE
"No, that will be all.",THANK_YOU
I am looking for a place to grab a bite to eat.,INFORM_INTENT
I'm looking for Mediterranean in Redwood City.,INFORM
I'm looking for Mediterranean in Redwood City.,INFORM
Do they have alcoholic drinks?,REQUEST
"Ok, I will go with that restaurant.",SELECT
"Yes, can you please make a reservation for 17:30?",AFFIRM_INTENT
"Yes, can you please make a reservation for 17:30?",INFORM
"Yes, that is correct.",AFFIRM
Thank you for helping me.,THANK_YOU
Thank you for helping me.,GOODBYE
I am wondering if you find me a good dining to have my food.,INFORM_INTENT
I would love to have some kind of American food. Fairfield would be suitable to me.,INFORM
I would love to have some kind of American food. Fairfield would be suitable to me.,INFORM
Do they have bar? I would prefer one which serves alcohol too. Please can you find me some restaurant offering alcohol in addition to serving American food.,INFORM
Do they have bar? I would prefer one which serves alcohol too. Please can you find me some restaurant offering alcohol in addition to serving American food.,REQUEST_ALTS
"Might be.... If you don't mind, still do you have suggestions for any other restaurant?",REQUEST_ALTS
Is it a costlier restaurant or a cheaper one? What's their prices? What's the street address of the restaurant?,REQUEST
Is it a costlier restaurant or a cheaper one? What's their prices? What's the street address of the restaurant?,REQUEST
Awesome... I would like to have my food there. Please can I make a reservation for the table at the restaurant?,INFORM_INTENT
Awesome... I would like to have my food there. Please can I make a reservation for the table at the restaurant?,SELECT
Please reserve in the morning at 11:15 am.,INFORM
"Nope, please book it on 13th of this month.",INFORM
"Nope, please book it on 13th of this month.",NEGATE
Yup! That's works. Do you have phone number to reach out?,REQUEST
Yup! That's works. Do you have phone number to reach out?,AFFIRM
Thank you so much.,THANK_YOU
"Nope, thanks a lot.",NEGATE
"Nope, thanks a lot.",THANK_YOU
I am looking for somewhere to eat.,INFORM_INTENT
I want a economical place that serves alcohol in Oakland.,INFORM
I want a economical place that serves alcohol in Oakland.,INFORM
I want a economical place that serves alcohol in Oakland.,INFORM
Gastrobar food will be perfect.,INFORM
"Do you know if they have live music? If so, where?",REQUEST
"Do you know if they have live music? If so, where?",REQUEST
"Ok, that works for me!",SELECT
Sure! I want to make a reservation for the 11th of March.,AFFIRM_INTENT
Sure! I want to make a reservation for the 11th of March.,INFORM
"Make it for 6 o""clock in the evening, for two people.",INFORM
"Make it for 6 o""clock in the evening, for two people.",INFORM
"Great, works for me! What is their number?",REQUEST
"Great, works for me! What is their number?",AFFIRM
"Thanks so much, that's all I needed!",THANK_YOU
"Thanks so much, that's all I needed!",GOODBYE
I would like to find a restaurant in Oakland,INFORM
I would like to find a restaurant in Oakland,INFORM_INTENT
Fish would be great,INFORM
Can you tell me if the prices are inexpensive?,REQUEST
And is alcohol available there? May I also have their phone number?,REQUEST
And is alcohol available there? May I also have their phone number?,REQUEST
"Excellent, that's perfect.",SELECT
Yes please. I would like to reserve a table.,AFFIRM_INTENT
I would like it for 6:15 pm,INFORM
"Yes, that sounds great. Can you tell me if there is live music at the venue?",REQUEST
"Yes, that sounds great. Can you tell me if there is live music at the venue?",AFFIRM
I would like to attempt a reservation for evening 5:30.,INFORM
I would like to attempt a reservation for evening 5:30.,INFORM_INTENT
"Sure, that's perfect. May I also have the exact address for the venue?",REQUEST
"Sure, that's perfect. May I also have the exact address for the venue?",AFFIRM
"Great, thanks for your help.",THANK_YOU
"No, all set. Thanks again",NEGATE
"No, all set. Thanks again",THANK_YOU
Can you find me a restaurant?,INFORM_INTENT
Look in Santa Clara. Any Southern restaurants?,INFORM
Look in Santa Clara. Any Southern restaurants?,INFORM
Oh I've been meaning to try that,SELECT
"Yes, book it",AFFIRM_INTENT
Do they have room for two at 18:45?,INFORM
Do they have room for two at 18:45?,INFORM
No. Let's try 11:30 am on the 8th instead,INFORM
No. Let's try 11:30 am on the 8th instead,INFORM
No. Let's try 11:30 am on the 8th instead,NEGATE
Yes that's right. Where are they? Any chance they have live music?,REQUEST
Yes that's right. Where are they? Any chance they have live music?,REQUEST
Yes that's right. Where are they? Any chance they have live music?,AFFIRM
Thanks.,THANK_YOU
Nope not now,NEGATE
Nope not now,THANK_YOU
I am looking for a place to eat.,INFORM_INTENT
I want in Burlingame.,INFORM
Some Barbecue will be prefect.,INFORM
Do they serve liquor? How pricey are they?,REQUEST
Do they serve liquor? How pricey are they?,REQUEST
Yes that sounds good. Make a reservation for me.,INFORM_INTENT
Yes that sounds good. Make a reservation for me.,SELECT
Make it at 1:15 pm,INFORM
Do they have live music? What is the contact number?,REQUEST
Do they have live music? What is the contact number?,REQUEST
Do they have live music? What is the contact number?,AFFIRM
No. That doesn't work for me,NEGATE
No. Thanks a lot,NEGATE
No. Thanks a lot,THANK_YOU
Will you find me a place to eat?,INFORM_INTENT
Italian food in Pleasanton.,INFORM
Italian food in Pleasanton.,INFORM
Anything else?,REQUEST_ALTS
What's the address and contact number?,REQUEST
What's the address and contact number?,REQUEST
Any other suggestions? Something affordable?,INFORM
Any other suggestions? Something affordable?,REQUEST_ALTS
Great.,SELECT
"Yes, please, on 10th of this month.",AFFIRM_INTENT
"Yes, please, on 10th of this month.",INFORM
Afternoon 1:15.,INFORM
Sounds good. What's the address?,REQUEST
Sounds good. What's the address?,AFFIRM
Thanks.,THANK_YOU
"No, that's it. Thanks.",NEGATE
"No, that's it. Thanks.",THANK_YOU
I'm looking for a place to eat,INFORM_INTENT
I'd like some Taiwanese food in SFO,INFORM
I'd like some Taiwanese food in SFO,INFORM
"Can you suggest some more restaurants, I no preference on price.",INFORM
"Can you suggest some more restaurants, I no preference on price.",REQUEST_ALTS
Does that restaurant server liquor?,REQUEST
May I have their contact number and address?,REQUEST
May I have their contact number and address?,REQUEST
Can you suggest other restaurants?,REQUEST_ALTS
That one would be great!,SELECT
Yes I'd like to make a reservation.,AFFIRM_INTENT
I'd like a reservation for three people at Half past 1 in the afternoon.,INFORM
I'd like a reservation for three people at Half past 1 in the afternoon.,INFORM
Yeah that sounds great.,AFFIRM
Thanks.,THANK_YOU
"No, thats all thanks.",NEGATE
"No, thats all thanks.",THANK_YOU
I'd like to find a place to eat in Oakland.,INFORM
I'd like to find a place to eat in Oakland.,INFORM_INTENT
I would love to eat some African food.,INFORM
Could you give another suggestion? I would love a place with live music.,INFORM
Could you give another suggestion? I would love a place with live music.,REQUEST_ALTS
Where are they located? And do they serve liquor?,REQUEST
Where are they located? And do they serve liquor?,REQUEST
That works for me. I'd like to make a reservation on the 12th.,INFORM
That works for me. I'd like to make a reservation on the 12th.,INFORM_INTENT
That works for me. I'd like to make a reservation on the 12th.,SELECT
Please schedule it at 11:15 in the morning.,INFORM
That would be great.,AFFIRM
"I want to try booking again, but this time on the 3rd of this month.",INFORM
"I want to try booking again, but this time on the 3rd of this month.",INFORM_INTENT
"Never mind, make it for 12:30.",INFORM
"Never mind, make it for 12:30.",NEGATE
"Yup, that would be great. Are the prices above average?",REQUEST
"Yup, that would be great. Are the prices above average?",AFFIRM
Thanks so much. That'll be all for today.,THANK_YOU
Thanks so much. That'll be all for today.,GOODBYE
"I need somewhere to have dinner, can you find me a reasonably priced place to eat?",INFORM
"I need somewhere to have dinner, can you find me a reasonably priced place to eat?",INFORM_INTENT
I want something to-go.,INFORM
"I'm in Walnut Creek at the moment, please search there.",INFORM
Do they have live music? Where can I find them?,REQUEST
Do they have live music? Where can I find them?,REQUEST
"Okay, that sounds great.",SELECT
"Yes thanks, please do it.",AFFIRM_INTENT
"6 o""clock in the evening thanks.",INFORM
"Yes that's perfect, thanks.",AFFIRM
Thanks a lot homie.,THANK_YOU
"No, nothing at all.",NEGATE
"No, nothing at all.",THANK_YOU
I want something not very costly priced,INFORM
I want something not very costly priced,INFORM_INTENT
I need it in San Mateo,INFORM
A Diner kind of food will be good,INFORM
what is the address?,REQUEST
Yes that is good and I want a reservation at a restaurant,INFORM_INTENT
Yes that is good and I want a reservation at a restaurant,SELECT
I want it at 5:45 in the evening,INFORM
yes that is good,AFFIRM
No that is all,NEGATE
No that is all,GOODBYE
I would like to go to a restaurant.,INFORM_INTENT
"I want some Indian food, preferable curry. Is there any place in Newark.",INFORM
"I want some Indian food, preferable curry. Is there any place in Newark.",INFORM
That would be fine. I would like you a reservation.,INFORM_INTENT
That would be fine. I would like you a reservation.,SELECT
I prefer 7:30 in the evening.,INFORM
That sounds like a good plan.,AFFIRM
Great. You have been helpful. I do not need anything else.,THANK_YOU
Great. You have been helpful. I do not need anything else.,GOODBYE
I'm looking for somewhere to eat.,INFORM_INTENT
Somewhere to eat in San Bruno. Some Latin American food is what I'm looking for.,INFORM
Somewhere to eat in San Bruno. Some Latin American food is what I'm looking for.,INFORM
Any other suggestions? Specifically places that serve alcohol.,INFORM
Any other suggestions? Specifically places that serve alcohol.,REQUEST_ALTS
That's good.,SELECT
Yes I would. Next Friday for six people.,AFFIRM_INTENT
Yes I would. Next Friday for six people.,INFORM
Yes I would. Next Friday for six people.,INFORM
I want it on the 9th at 5:30 in the evening.,INFORM
I want it on the 9th at 5:30 in the evening.,INFORM
Change the time to 6:30 in the evening.,INFORM
Change the time to 6:30 in the evening.,NEGATE
Yes that's right. Is the restaurant low priced with live music?,REQUEST
Yes that's right. Is the restaurant low priced with live music?,REQUEST
Yes that's right. Is the restaurant low priced with live music?,AFFIRM
I want to make a reservation for 2 people.,INFORM
I want to make a reservation for 2 people.,INFORM_INTENT
